customer_id,first_name,last_name,age,gender,email,phone_number,signup_date,loyalty_tier,city,state,country,acquisition_channel,marketing_opt_in
639080,Fatima,Taylor,55,Female,fatima.taylor121@yahoo.com,(646) 828-2648,2025-08-21,Bronze,Austin,TX,USA,Organic Search,False
639465,Mia,Thomas,48,Female,mia.thomas764@outlook.com,(901) 986-6239,2025-01-05,Bronze,Montreal,QC,Canada,Organic Search,True
641395,Olivia,Baker,27,Female,olivia.baker992@yahoo.com,(824) 430-7404,2024-07-16,Bronze,Vancouver,BC,Canada,Influencer,True
642033,Mary,Scott,50,Female,mary.scott345@hotmail.com,(873) 682-3665,2024-02-19,Silver,Sydney,NSW,Australia,Referral,False
642490,Omar,Johnson,36,Male,omar.johnson525@icloud.com,(916) 584-5673,2024-01-22,Gold,Sydney,NSW,Australia,Referral,True
643532,Elizabeth,Wilson,51,Female,elizabeth.wilson146@icloud.com,,2023-06-19,Gold,Chicago,IL,USA,Organic Search,False
645104,Sarah,Sanchez,28,Female,sarah.sanchez941@outlook.com,(996) 375-3077,2024-04-03,Gold,Miami,FL,USA,Paid Social,True
645241,Emma,Jones,44,Female,emma.jones53@hotmail.com,(434) 646-3061,2025-05-18,Bronze,Toronto,ON,Canada,Paid Social,True
645986,Ryan,Lewis,45,Non-binary,ryan.lewis105@outlook.com,(626) 512-5196,2023-07-16,Platinum,Houston,TX,USA,Direct,True
649861,Nicholas,Johnson,56,Male,nicholas.johnson762@hotmail.com,(357) 371-2938,2025-09-21,Bronze,Melbourne,VIC,Australia,Organic Search,True
650325,Omar,Lewis,,Male,omar.lewis288@hotmail.com,(504) 645-6610,2024-10-07,Platinum,Austin,TX,USA,Organic Search,True
650758,Betty,Kim,50,Female,betty.kim956@icloud.com,,2025-02-24,Bronze,Mexico City,CDMX,Mexico,Organic Search,False
651264,Camila,Jackson,36,Female,camila.jackson983@gmail.com,(538) 660-1005,2023-08-10,Silver,Sydney,NSW,Australia,Referral,True
652739,Yuki,Rodriguez,46,Female,yuki.rodriguez447@hotmail.com,(913) 319-2320,2023-06-28,Gold,Philadelphia,PA,USA,Email Campaign,True
652761,Ronald,Hall,73,Male,ronald.hall397@icloud.com,(744) 614-3852,2024-04-28,Bronze,Charlotte,NC,USA,Affiliate,False
653198,Michael,Flores,55,Male,michael.flores254@yahoo.com,(427) 855-3806,2025-01-21,Bronze,Miami,FL,USA,Affiliate,False
654364,Steven,Davis,53,Non-binary,steven.davis610@hotmail.com,(395) 364-6156,2025-07-20,Bronze,Boston,MA,USA,Referral,False
654409,Jennifer,Roberts,43,Non-binary,jennifer.roberts559@gmail.com,(423) 344-5933,2024-04-21,Silver,Miami,FL,USA,Referral,False
654615,Mei,Scott,55,Female,mei.scott754@gmail.com,(249) 475-6880,2024-04-01,Silver,Chicago,IL,USA,Referral,False
654970,Chen,Rodriguez,54,Female,chen.rodriguez934@icloud.com,(286) 707-8704,2023-08-23,Silver,Mexico City,CDMX,Mexico,Email Campaign,True
659264,Hiroshi,Lee,34,Male,hiroshi.lee766@icloud.com,(779) 378-2055,2025-04-09,Bronze,New York,NY,USA,Direct,False
659481,Stephanie,Miller,58,Female,stephanie.miller560@outlook.com,(829) 448-4901,2025-07-04,Bronze,Austin,TX,USA,Paid Social,True
660873,Kevin,Miller,28,Male,kevin.miller527@hotmail.com,(741) 686-1212,2023-09-23,Bronze,Dallas,TX,USA,Direct,True
663408,Mei,Sanchez,62,Female,mei.sanchez705@gmail.com,(997) 744-5961,2025-09-06,Bronze,Seattle,WA,USA,Influencer,False
664100,Margaret,Hernandez,55,Female,margaret.hernandez267@outlook.com,(761) 354-6736,2024-12-17,Bronze,New York,NY,USA,Influencer,False
664785,Wei,Miller,45,Male,wei.miller523@hotmail.com,(802) 604-7811,2025-05-08,Bronze,Chicago,IL,USA,Paid Social,False
665395,Charles,Garcia,46,Male,charles.garcia975@yahoo.com,(269) 378-7989,2025-07-02,Gold,Boston,MA,USA,Paid Social,False
666211,Rebecca,Lee,40,Female,rebecca.lee512@hotmail.com,(656) 228-3793,2024-06-19,Silver,Seattle,WA,USA,Email Campaign,False
666744,Michael,White,32,Male,michael.white428@gmail.com,(549) 744-7219,2025-06-19,Gold,Denver,CO,USA,Affiliate,True
666934,Gary,Ramirez,38,Male,gary.ramirez972@outlook.com,(212) 636-7344,2024-02-29,Gold,Houston,TX,USA,Direct,True
667890,Yuki,Garcia,78,Female,yuki.garcia729@hotmail.com,(849) 235-9326,2024-03-31,Silver,Houston,TX,USA,Affiliate,False
669408,Andrew,King,64,Male,andrew.king290@hotmail.com,,2025-01-05,Bronze,Detroit,MI,USA,Paid Social,True
670233,Wei,Baker,56,Male,wei.baker850@yahoo.com,(643) 708-2699,2024-07-15,Bronze,Houston,TX,USA,Organic Search,True
670537,Deborah,Harris,31,Female,deborah.harris82@gmail.com,(363) 861-7238,2025-08-18,Bronze,Atlanta,GA,USA,Referral,True
670693,Andrew,Perez,44,Male,andrew.perez844@gmail.com,(500) 821-9225,2024-11-02,Silver,Houston,TX,USA,Influencer,True
670883,Susan,Moore,39,Female,susan.moore478@icloud.com,(341) 611-4234,2024-08-09,Silver,Chicago,IL,USA,Paid Social,True
670928,Steven,Campbell,48,Male,steven.campbell226@yahoo.com,(959) 724-4948,2025-05-08,Silver,Manchester,England,UK,Email Campaign,True
671138,Andrew,Williams,,Male,andrew.williams997@yahoo.com,(651) 343-7335,2024-11-19,Gold,Mexico City,CDMX,Mexico,Paid Social,True
672388,Kimberly,Clark,50,Female,kimberly.clark176@hotmail.com,(250) 455-8695,2023-09-15,Platinum,Atlanta,GA,USA,Referral,True
672511,Anthony,Smith,50,Male,anthony.smith190@gmail.com,(503) 764-6567,2023-08-19,Gold,Phoenix,AZ,USA,Affiliate,True
672715,Wei,Jones,52,Male,wei.jones803@outlook.com,(442) 727-7763,2025-07-24,Bronze,San Diego,CA,USA,Organic Search,True
673226,Mia,Baker,43,Female,mia.baker70@outlook.com,(359) 228-7747,2025-10-07,Bronze,Philadelphia,PA,USA,Organic Search,True
675360,Emma,Rodriguez,70,Female,emma.rodriguez807@gmail.com,(628) 952-4135,2024-06-05,Bronze,Houston,TX,USA,Influencer,False
677977,James,Hill,60,Male,james.hill179@hotmail.com,(594) 736-9998,2024-12-07,Silver,Chicago,IL,USA,Email Campaign,True
678032,Robert,Ramirez,42,Male,robert.ramirez593@yahoo.com,(756) 559-3567,2024-11-18,Gold,Toronto,ON,Canada,Referral,True
678850,Brian,Adams,57,Male,brian.adams974@outlook.com,(521) 964-5691,2025-01-21,Gold,Chicago,IL,USA,Paid Social,True
683142,Priya,Brown,56,Female,priya.brown609@gmail.com,(488) 600-5816,2024-06-08,Gold,Detroit,MI,USA,Affiliate,True
684266,Andrew,Flores,68,Male,andrew.flores181@hotmail.com,(408) 696-9959,2023-07-28,Gold,Manchester,England,UK,Organic Search,False
684370,Joshua,Davis,57,Male,joshua.davis576@icloud.com,,2025-07-26,Silver,Chicago,IL,USA,Direct,True
684997,Sandra,Jones,78,Female,sandra.jones37@outlook.com,(647) 823-8634,2023-08-15,Silver,New York,NY,USA,Organic Search,True
686412,Gary,Nguyen,65,Male,gary.nguyen897@outlook.com,(362) 245-1343,2023-06-27,Bronze,New York,NY,USA,Direct,True
686576,Mia,Lopez,65,Female,mia.lopez45@yahoo.com,(286) 665-6705,2023-07-04,Gold,Austin,TX,USA,Organic Search,True
687100,Ashley,Walker,28,Female,ashley.walker974@icloud.com,(638) 531-8043,2023-12-13,Bronze,Phoenix,AZ,USA,Affiliate,False
687179,Mei,Moore,40,Female,mei.moore771@icloud.com,(680) 768-2288,2024-01-23,Platinum,Sydney,NSW,Australia,Influencer,True
688411,Charles,Lopez,29,Male,charles.lopez303@gmail.com,(893) 988-8339,2024-01-24,Silver,New York,NY,USA,Email Campaign,True
688461,Charles,Wilson,42,Male,charles.wilson444@outlook.com,(338) 544-3291,2024-08-23,Gold,Montreal,QC,Canada,Organic Search,True
690537,Omar,Ramirez,54,Male,omar.ramirez872@yahoo.com,,2025-05-07,Bronze,Atlanta,GA,USA,Email Campaign,True
691898,Raj,Wright,60,Male,raj.wright560@outlook.com,(854) 720-3169,2025-05-21,Bronze,Houston,TX,USA,Direct,False
693028,Edward,Williams,43,Male,edward.williams899@yahoo.com,(726) 396-6512,2024-08-10,Gold,Denver,CO,USA,Direct,False
694046,Eric,Allen,43,Male,eric.allen383@gmail.com,(257) 469-7376,2024-06-02,Silver,Denver,CO,USA,Organic Search,False
695078,Linda,Anderson,38,Female,linda.anderson347@yahoo.com,(859) 746-3893,2023-06-21,Gold,San Jose,CA,USA,Email Campaign,False
695165,Jason,Rodriguez,56,Male,jason.rodriguez7@outlook.com,(407) 379-2767,2023-12-28,Gold,New York,NY,USA,Organic Search,False
696209,Steven,Anderson,52,Male,steven.anderson69@outlook.com,(367) 935-8615,2025-10-14,Bronze,Minneapolis,MN,USA,Referral,False
696461,Kenneth,Sanchez,58,Male,kenneth.sanchez161@outlook.com,(654) 609-5630,2024-04-29,Bronze,San Diego,CA,USA,Paid Social,True
696858,Hiroshi,Harris,53,Male,hiroshi.harris939@outlook.com,(922) 969-3765,2024-08-24,Platinum,Seattle,WA,USA,Influencer,True
697324,John,King,31,Male,john.king285@outlook.com,(804) 587-3835,2024-03-02,Bronze,Boston,MA,USA,Organic Search,True
697772,Matthew,Clark,31,Male,matthew.clark495@icloud.com,(771) 388-4502,2024-12-06,Gold,Boston,MA,USA,Paid Social,False
698930,David,Martin,39,Male,david.martin200@hotmail.com,,2023-09-05,Gold,Toronto,ON,Canada,Email Campaign,True
698997,Sarah,Jackson,46,Female,sarah.jackson918@outlook.com,(663) 865-8885,2025-02-12,Bronze,Minneapolis,MN,USA,Influencer,True
699053,Andrew,Thomas,59,Male,andrew.thomas604@gmail.com,(666) 599-3641,2023-06-16,Silver,San Francisco,CA,USA,Paid Social,False
700975,Brian,Robinson,51,Male,brian.robinson726@icloud.com,(822) 953-1952,2024-12-16,Bronze,Detroit,MI,USA,Affiliate,True
702122,George,White,50,Male,george.white11@gmail.com,(603) 898-4500,2024-05-08,Silver,Manchester,England,UK,Email Campaign,True
702215,John,Adams,46,Male,john.adams744@icloud.com,(218) 432-4090,2023-08-30,Gold,Los Angeles,CA,USA,Organic Search,True
703517,Richard,Rodriguez,52,Male,richard.rodriguez315@outlook.com,(519) 915-5922,2025-06-11,Bronze,Los Angeles,CA,USA,Email Campaign,True
703529,Mei,Robinson,52,Female,mei.robinson1@icloud.com,(461) 272-1446,2025-02-13,Platinum,Philadelphia,PA,USA,Paid Social,False
703930,Jessica,Hill,78,Female,jessica.hill635@icloud.com,(351) 912-3565,2024-09-21,Platinum,Mexico City,CDMX,Mexico,Referral,True
704552,Barbara,Wright,44,Female,barbara.wright996@icloud.com,(433) 947-5073,2024-12-27,Bronze,New York,NY,USA,Influencer,True
709428,Robert,Garcia,,Male,robert.garcia894@gmail.com,(744) 612-9718,2024-01-22,Platinum,Portland,OR,USA,Organic Search,True
709481,Fatima,Scott,48,Female,fatima.scott252@gmail.com,(939) 398-5260,2024-04-20,Gold,London,England,UK,Paid Social,False
709496,Wei,Miller,46,Male,wei.miller948@icloud.com,(762) 617-3852,2024-03-22,Silver,Las Vegas,NV,USA,Referral,False
711151,Mei,Thompson,44,Female,mei.thompson688@icloud.com,(255) 469-8973,2024-03-02,Gold,Philadelphia,PA,USA,Referral,False
712336,Michael,Adams,46,Male,michael.adams343@yahoo.com,(879) 607-9685,2024-05-04,Gold,Chicago,IL,USA,Influencer,True
712536,Stephanie,Smith,43,Female,stephanie.smith127@outlook.com,(605) 540-2107,2024-12-03,Bronze,Phoenix,AZ,USA,Organic Search,False
713629,Margaret,Adams,37,Female,margaret.adams862@outlook.com,(522) 374-2226,2024-11-23,Gold,Dallas,TX,USA,Referral,True
714101,Richard,Singh,41,Male,richard.singh700@icloud.com,(332) 960-4267,2024-04-13,Gold,New York,NY,USA,Organic Search,True
714776,Thomas,Hill,45,Male,thomas.hill774@yahoo.com,(709) 268-6456,2025-07-27,Bronze,Seattle,WA,USA,Direct,True
715917,Susan,White,50,Female,susan.white136@outlook.com,(218) 454-7212,2025-02-28,Bronze,Las Vegas,NV,USA,Paid Social,False
716918,Patricia,Patel,40,Female,patricia.patel7@outlook.com,(400) 482-6463,2023-09-01,Silver,San Francisco,CA,USA,Organic Search,False
717194,Patricia,Ramirez,44,Female,patricia.ramirez961@yahoo.com,(864) 614-8327,2023-09-19,Silver,Dallas,TX,USA,Paid Social,False
717284,David,Young,52,Male,david.young638@hotmail.com,(277) 599-4853,2024-07-08,Silver,Sydney,NSW,Australia,Direct,True
717340,Mei,Nguyen,47,Female,mei.nguyen902@yahoo.com,(678) 660-4753,2023-06-19,Silver,Atlanta,GA,USA,Organic Search,True
720159,Carlos,Ramirez,33,Male,carlos.ramirez679@hotmail.com,(550) 588-5177,2024-09-19,Platinum,New York,NY,USA,Email Campaign,False
721746,Camila,Robinson,47,Female,camila.robinson204@icloud.com,(805) 437-5742,2025-08-12,Silver,Los Angeles,CA,USA,Paid Social,True
724434,Sandra,Nguyen,35,Non-binary,sandra.nguyen663@hotmail.com,(399) 769-1716,2025-02-26,Silver,Detroit,MI,USA,Referral,False
725085,Emily,Jones,50,Female,emily.jones442@icloud.com,(547) 564-5477,2025-04-20,Bronze,Las Vegas,NV,USA,Direct,False
726119,Ethan,Adams,43,Male,ethan.adams144@yahoo.com,(605) 590-6748,2024-07-23,Silver,London,England,UK,Organic Search,True
726518,Ashley,Gonzalez,60,Female,ashley.gonzalez23@gmail.com,(354) 444-3442,2023-08-06,Gold,Nashville,TN,USA,Referral,False
726938,Priya,Campbell,78,Female,priya.campbell312@gmail.com,(948) 935-8258,2023-11-23,Gold,New York,NY,USA,Direct,False
727548,Jacob,Flores,44,Male,jacob.flores227@hotmail.com,(756) 737-5748,2024-05-15,Silver,Los Angeles,CA,USA,Paid Social,True
728214,Sandra,Roberts,69,Female,sandra.roberts83@yahoo.com,(435) 904-1271,2023-09-12,Silver,Detroit,MI,USA,Paid Social,True
729178,Hiroshi,Anderson,33,Male,hiroshi.anderson965@gmail.com,(546) 778-9658,2024-08-17,Platinum,Toronto,ON,Canada,Direct,False
729597,Raj,Ramirez,50,Male,raj.ramirez947@yahoo.com,(717) 582-3402,2024-11-07,Bronze,New York,NY,USA,Email Campaign,False
729750,Carlos,Flores,45,Male,carlos.flores240@icloud.com,(811) 206-1781,2024-06-12,Platinum,Houston,TX,USA,Email Campaign,True
729799,Priya,King,43,Female,priya.king859@hotmail.com,(354) 571-4337,2024-01-20,Silver,Philadelphia,PA,USA,Direct,True
731788,Joshua,Mitchell,48,Male,joshua.mitchell908@outlook.com,(613) 241-6745,2025-08-01,Bronze,Sydney,NSW,Australia,Organic Search,True
733081,Rebecca,Patel,45,Female,rebecca.patel352@icloud.com,,2024-12-21,Bronze,Toronto,ON,Canada,Email Campaign,True
734020,Gary,Martin,78,Male,gary.martin97@outlook.com,(727) 678-7940,2023-07-12,Platinum,Atlanta,GA,USA,Paid Social,True
737806,Edward,Robinson,43,Male,edward.robinson573@outlook.com,(451) 321-4188,2023-07-03,Gold,San Diego,CA,USA,Affiliate,False
738553,Ava,Johnson,43,Female,ava.johnson127@outlook.com,(787) 373-2081,2025-01-20,Platinum,Detroit,MI,USA,Referral,True
738836,David,Clark,46,Male,david.clark795@yahoo.com,(790) 950-7325,2024-05-21,Silver,Phoenix,AZ,USA,Email Campaign,True
743457,Barbara,Williams,34,Female,barbara.williams816@hotmail.com,(619) 314-6485,2024-12-21,Platinum,Toronto,ON,Canada,Direct,True
744635,Ethan,Kim,60,Male,ethan.kim242@gmail.com,(516) 901-2041,2025-03-16,Silver,Toronto,ON,Canada,Referral,True
744761,Isabella,King,28,Female,isabella.king103@outlook.com,,2025-10-16,Bronze,Los Angeles,CA,USA,Organic Search,True
745022,Sandra,Nelson,33,Female,sandra.nelson868@outlook.com,(606) 850-6777,2025-05-08,Silver,Portland,OR,USA,Affiliate,True
745821,Mia,Young,31,Female,mia.young849@yahoo.com,(927) 515-5665,2025-05-13,Silver,New York,NY,USA,Influencer,True
746966,Jason,King,61,Male,jason.king212@hotmail.com,(606) 815-5223,2025-05-25,Bronze,Austin,TX,USA,Email Campaign,False
747497,Nicholas,King,65,Male,nicholas.king152@outlook.com,(852) 487-2260,2023-08-05,Silver,Austin,TX,USA,Influencer,False
748894,Kevin,Nelson,37,Male,kevin.nelson748@hotmail.com,(952) 375-4993,2024-03-21,Bronze,Miami,FL,USA,Influencer,False
748905,Mary,Nelson,72,Female,mary.nelson182@outlook.com,(668) 717-8028,2025-03-28,Silver,San Antonio,TX,USA,Influencer,False
749451,George,Scott,65,Male,george.scott201@outlook.com,(912) 916-2614,2023-12-15,Silver,Los Angeles,CA,USA,Organic Search,False
749526,Andrew,Hall,38,Male,andrew.hall508@icloud.com,(749) 209-4211,2024-10-18,Bronze,Houston,TX,USA,Paid Social,False
750176,Aaliyah,Roberts,61,Female,aaliyah.roberts397@icloud.com,(473) 779-9726,2024-07-22,Silver,New York,NY,USA,Email Campaign,False
750599,Ryan,Harris,39,Male,ryan.harris404@outlook.com,(481) 286-8079,2024-04-17,Silver,Los Angeles,CA,USA,Paid Social,True
750843,Chen,Nguyen,42,Female,chen.nguyen609@gmail.com,(988) 283-2586,2023-09-03,Gold,New York,NY,USA,Referral,True
752908,Melissa,Taylor,42,Female,melissa.taylor108@hotmail.com,(740) 835-8906,2023-11-30,Platinum,Manchester,England,UK,Email Campaign,True
753798,Elizabeth,Roberts,46,Female,elizabeth.roberts218@yahoo.com,(366) 719-5809,2024-11-16,Gold,Phoenix,AZ,USA,Paid Social,False
754764,Emma,Thomas,74,,emma.thomas632@icloud.com,(721) 308-7454,2024-01-18,Bronze,Chicago,IL,USA,Direct,True
755732,Ashley,Thompson,38,Female,ashley.thompson884@gmail.com,(614) 381-8284,2025-09-30,Bronze,Las Vegas,NV,USA,Affiliate,False
756541,Thomas,Sanchez,58,Male,thomas.sanchez89@yahoo.com,(313) 471-7026,2024-06-11,Silver,Mexico City,CDMX,Mexico,Organic Search,False
756766,Kenneth,Nelson,44,Male,kenneth.nelson328@hotmail.com,(869) 694-2199,2023-07-27,Bronze,Detroit,MI,USA,Direct,True
757288,Camila,Baker,38,Female,camila.baker231@icloud.com,(795) 425-2797,2023-07-31,Bronze,Detroit,MI,USA,Affiliate,True
761074,Kevin,Davis,68,,kevin.davis201@gmail.com,(715) 848-3352,2025-04-14,Bronze,Austin,TX,USA,Paid Social,False
761154,Richard,Wright,35,Male,richard.wright52@hotmail.com,(284) 714-5722,2024-09-07,Gold,Portland,OR,USA,Email Campaign,False
761450,Michael,Clark,58,Male,michael.clark466@gmail.com,(960) 849-5086,2024-07-24,Bronze,San Francisco,CA,USA,Organic Search,False
762085,Priya,Campbell,33,Female,priya.campbell251@outlook.com,(933) 957-4788,2024-07-08,Bronze,Berlin,Berlin,Germany,Referral,True
762495,Jeffrey,Jackson,53,Male,jeffrey.jackson225@outlook.com,(750) 836-5826,2024-01-03,Platinum,Phoenix,AZ,USA,Organic Search,True
762648,Lisa,Jones,55,Female,lisa.jones364@hotmail.com,(926) 535-5465,2025-09-22,Gold,Detroit,MI,USA,Organic Search,False
762977,Sofia,Kim,58,Female,sofia.kim612@gmail.com,(723) 610-8282,2024-12-30,Silver,Las Vegas,NV,USA,Referral,True
763562,Kenneth,Martinez,74,Male,kenneth.martinez744@gmail.com,(886) 547-8185,2024-11-27,Silver,Houston,TX,USA,Direct,False
764101,Karen,Anderson,78,Female,karen.anderson719@yahoo.com,(375) 330-1852,2025-01-21,Bronze,San Jose,CA,USA,Direct,True
764214,James,Flores,49,Male,james.flores87@outlook.com,(851) 355-2666,2023-08-24,Silver,Austin,TX,USA,Organic Search,False
764258,Richard,Robinson,55,Male,richard.robinson447@icloud.com,(799) 260-8187,2023-11-10,Silver,San Jose,CA,USA,Direct,False
764665,Ashley,Nelson,,Female,ashley.nelson994@outlook.com,(518) 835-8600,2023-08-06,Silver,Columbus,OH,USA,Affiliate,True
764844,Mark,Jackson,52,Male,mark.jackson735@hotmail.com,(774) 441-3249,2023-11-20,Platinum,Denver,CO,USA,Referral,True
768338,Sandra,Johnson,71,Female,sandra.johnson953@yahoo.com,(715) 560-7097,2023-06-05,Gold,Miami,FL,USA,Organic Search,True
769586,James,Thomas,59,Male,james.thomas925@outlook.com,(675) 773-1366,2023-08-17,Platinum,Nashville,TN,USA,Organic Search,False
770577,Chen,Hall,36,Female,chen.hall528@gmail.com,(889) 266-8597,2024-02-02,Silver,Austin,TX,USA,Paid Social,True
771048,Richard,Perez,57,Male,richard.perez623@gmail.com,(235) 707-2031,2025-03-17,Silver,San Antonio,TX,USA,Paid Social,False
771609,Chen,Baker,44,Female,chen.baker748@outlook.com,(819) 256-5666,2025-01-11,Silver,Denver,CO,USA,Influencer,True
771645,Sofia,Allen,48,Female,sofia.allen508@icloud.com,(743) 971-8212,2024-05-17,Silver,Las Vegas,NV,USA,Organic Search,True
773267,Kenneth,Kim,38,Male,kenneth.kim232@outlook.com,(777) 433-1201,2024-09-27,Gold,Berlin,Berlin,Germany,Organic Search,False
773540,Steven,Baker,43,Male,steven.baker420@yahoo.com,(903) 780-9127,2024-01-07,Bronze,Columbus,OH,USA,Direct,True
774402,Omar,Miller,42,Male,omar.miller967@gmail.com,(760) 283-6115,2023-10-16,Gold,Minneapolis,MN,USA,Paid Social,True
777635,Linda,Jackson,48,Female,linda.jackson71@outlook.com,(827) 700-6556,2023-09-25,Silver,Chicago,IL,USA,Direct,False
781167,William,Green,46,Male,william.green648@yahoo.com,,2024-08-28,Bronze,Atlanta,GA,USA,Direct,True
781551,Michelle,Miller,44,Female,michelle.miller856@yahoo.com,(558) 304-4327,2024-06-08,Bronze,New York,NY,USA,Organic Search,True
782085,Andrew,Taylor,39,Male,andrew.taylor629@icloud.com,(633) 430-5053,2024-07-14,Silver,Houston,TX,USA,Affiliate,True
783187,Melissa,Wilson,54,Female,melissa.wilson564@gmail.com,(482) 551-2690,2023-09-12,Silver,Dallas,TX,USA,Paid Social,True
784274,Nancy,Lewis,,Female,nancy.lewis155@icloud.com,(375) 252-7647,2023-06-03,Platinum,Chicago,IL,USA,Email Campaign,True
786081,Donna,Ramirez,45,Female,donna.ramirez497@icloud.com,(544) 527-9410,2024-12-27,Bronze,Las Vegas,NV,USA,Referral,True
787199,Matthew,Torres,74,Non-binary,matthew.torres842@icloud.com,(592) 311-4478,2025-03-13,Silver,London,England,UK,Influencer,False
787311,Paul,Rivera,48,Male,paul.rivera151@hotmail.com,(888) 618-2577,2024-07-20,Silver,Phoenix,AZ,USA,Organic Search,True
787831,Jessica,Robinson,39,Female,jessica.robinson246@yahoo.com,(689) 661-8318,2023-07-21,Platinum,San Antonio,TX,USA,Referral,False
788240,Hiroshi,Kim,49,Non-binary,hiroshi.kim342@outlook.com,(454) 562-7525,2023-07-26,Silver,Houston,TX,USA,Organic Search,False
789126,Joshua,Chen,52,Male,joshua.chen348@hotmail.com,(425) 348-5448,2024-12-29,Bronze,Miami,FL,USA,Email Campaign,True
789391,Sarah,Miller,64,Female,sarah.miller173@hotmail.com,(423) 482-9476,2025-01-26,Gold,Miami,FL,USA,Paid Social,True
790359,Priya,Lopez,47,Female,priya.lopez356@gmail.com,(978) 342-4756,2023-09-01,Bronze,Sydney,NSW,Australia,Direct,False
791259,Sofia,Hill,47,Female,sofia.hill86@gmail.com,(806) 775-5103,2025-06-12,Platinum,New York,NY,USA,Paid Social,True
792986,Jennifer,Roberts,44,Female,jennifer.roberts112@gmail.com,(250) 391-3473,2024-12-18,Bronze,Austin,TX,USA,Organic Search,True
793158,Charles,Nelson,39,Male,charles.nelson926@outlook.com,(425) 993-3160,2024-04-04,Gold,Chicago,IL,USA,Referral,True
793758,Sofia,Flores,49,Female,sofia.flores35@icloud.com,(487) 445-8455,2023-06-09,Silver,Charlotte,NC,USA,Organic Search,True
794324,Linda,White,50,Female,linda.white583@yahoo.com,(474) 498-4937,2024-11-24,Gold,San Jose,CA,USA,Email Campaign,False
794791,Mateo,Rivera,70,Male,mateo.rivera51@gmail.com,(369) 900-5767,2023-12-08,Silver,San Francisco,CA,USA,Organic Search,False
795787,Nicholas,Singh,45,Male,nicholas.singh587@yahoo.com,(538) 329-1037,2023-08-10,Gold,London,England,UK,Paid Social,False
796682,Betty,Mitchell,,Female,betty.mitchell529@icloud.com,(383) 258-5688,2024-10-02,Silver,Philadelphia,PA,USA,Affiliate,True
798962,Kimberly,Wilson,47,Female,kimberly.wilson244@gmail.com,(845) 229-6634,2025-03-18,Silver,Phoenix,AZ,USA,Affiliate,False
799198,Robert,Patel,33,Male,robert.patel220@gmail.com,,2025-09-30,Bronze,Miami,FL,USA,Paid Social,False
799804,Karen,Kim,39,Female,karen.kim103@yahoo.com,(921) 842-3063,2025-03-14,Bronze,Minneapolis,MN,USA,Direct,True
800045,Anthony,Thompson,74,Male,anthony.thompson620@hotmail.com,(302) 413-1624,2024-02-09,Bronze,New York,NY,USA,Paid Social,True
800259,Kevin,Thompson,62,Male,kevin.thompson137@yahoo.com,(684) 397-7520,2025-03-07,Bronze,New York,NY,USA,Organic Search,True
800785,Jessica,Williams,50,Female,jessica.williams985@icloud.com,(648) 664-9825,2024-07-06,Silver,Denver,CO,USA,Organic Search,False
801215,Paul,Patel,45,Male,paul.patel892@icloud.com,(838) 993-4530,2024-08-29,Silver,New York,NY,USA,Referral,True
801630,Jeffrey,Torres,32,Male,jeffrey.torres625@icloud.com,(784) 540-7842,2024-08-15,Silver,San Antonio,TX,USA,Email Campaign,True
801962,Carlos,Nguyen,37,Male,carlos.nguyen383@outlook.com,,2025-10-05,Bronze,Los Angeles,CA,USA,Organic Search,False
802087,Ashley,Lewis,48,Female,ashley.lewis442@outlook.com,(720) 944-5776,2025-07-21,Silver,Austin,TX,USA,Influencer,True
802647,Rebecca,Jackson,39,Female,rebecca.jackson262@icloud.com,(433) 259-7812,2023-11-01,Silver,Detroit,MI,USA,Direct,True
803012,Deborah,Martin,38,Female,deborah.martin110@hotmail.com,(508) 788-5679,2025-10-24,Bronze,San Diego,CA,USA,Paid Social,False
803895,John,Chen,28,Male,john.chen991@hotmail.com,(219) 549-2623,2025-10-30,Bronze,Phoenix,AZ,USA,Paid Social,True
804118,Jeffrey,Martin,53,Male,jeffrey.martin162@outlook.com,(660) 991-6789,2023-08-28,Gold,Manchester,England,UK,Paid Social,True
804849,Mark,Young,28,Male,mark.young539@outlook.com,(326) 577-1951,2023-10-05,Bronze,Nashville,TN,USA,Email Campaign,True
805419,Sofia,Nguyen,35,Female,sofia.nguyen887@hotmail.com,(935) 515-1891,2024-12-15,Bronze,San Francisco,CA,USA,Organic Search,False
805607,Lisa,Torres,68,Female,lisa.torres523@gmail.com,(691) 754-3661,2025-10-30,Bronze,Toronto,ON,Canada,Influencer,True
805875,Eric,Wright,32,Male,eric.wright203@gmail.com,(624) 275-9473,2025-03-24,Silver,Dallas,TX,USA,Organic Search,False
806683,Elizabeth,Smith,46,Female,elizabeth.smith661@hotmail.com,(598) 622-2131,2023-06-25,Silver,Seattle,WA,USA,Affiliate,False
806986,Ava,Ramirez,58,Female,ava.ramirez247@outlook.com,,2024-12-21,Gold,London,England,UK,Paid Social,True
807143,Richard,Lopez,37,Male,richard.lopez520@yahoo.com,(256) 425-6149,2025-01-28,Bronze,Toronto,ON,Canada,Referral,True
807527,Hiroshi,Robinson,36,Male,hiroshi.robinson98@icloud.com,(739) 307-5436,2023-09-12,Bronze,Los Angeles,CA,USA,Affiliate,True
807606,Olivia,Brown,51,Female,olivia.brown574@icloud.com,(848) 919-8032,2024-02-19,Gold,Dallas,TX,USA,Paid Social,True
